CustomerID,Cluster,MerchantName,TransactionRank,TransactionRedeemedPoints,TransactionValue,TransactionFrom(days),CustomerLastTransactionFrom(days),Category
33224,1,Threads Royale,1,1720,172.0,25.0,71,Fashion
33225,1,Zest Market,1,2040,204.0,6.25,360,Grocery
33226,1,Marketplace Central,1,840,84.0,7.6923076923076925,303,Grocery
33227,1,Marketplace Central,1,1540,154.0,9.090909090909092,247,Grocery
33228,1,Zest Market,1,800,80.0,8.333333333333332,275,Grocery
33229,1,Marketplace Central,1,2200,220.0,50.0,34,Grocery
33230,1,Marketplace Central,1,3260,326.0,8.333333333333332,261,Grocery
33231,1,Marketplace Central,1,2860,286.0,25.0,87,Grocery
33232,1,Marketplace Central,1,2249,224.9,100.0,9,Grocery
33233,1,Smokehouse Grill,1,1260,126.0,33.33333333333333,58,F&B
33234,1,Marketplace Central,1,2980,298.0,100.0,7,Grocery
33235,1,Marketplace Central,1,420,42.0,8.333333333333332,261,Grocery
33236,1,Zest Market,1,3832,383.2,25.0,84,Grocery
33237,1,Marketplace Central,1,3660,366.0,100.0,1,Grocery
33238,1,Aroma Beans,1,900,90.0,6.25,370,F&B
33239,1,Marketplace Central,1,1740,174.0,9.090909090909092,256,Grocery
33240,1,Family Grocers,1,640,64.0,7.142857142857142,310,Grocery
33241,1,Quick Stop,1,260,26.0,5.88235294117647,126,Grocery
33241,1,Quick Stop,2,160,16.0,6.666666666666667,126,Grocery
33241,1,Quick Stop,3,120,12.0,8.333333333333332,126,Grocery
33241,1,Quick Stop,4,120,12.0,11.11111111111111,126,Grocery
33241,1,Quick Stop,5,240,24.0,16.666666666666664,126,Grocery
33242,1,Marketplace Central,1,1775,177.5,100.0,8,Grocery
33243,1,Family Grocers,1,1060,106.0,25.0,92,Grocery
33244,1,Marketplace Central,1,1850,185.0,50.0,34,Grocery
33244,1,Zest Market,1,981,98.1,5.263157894736842,34,Grocery
33245,1,Family Grocers,1,2709,270.9,14.285714285714285,160,Grocery
33246,1,Grill Emperor,1,2580,258.0,6.666666666666667,230,F&B
33246,1,Grill Emperor,2,965,96.5,10.0,230,F&B
33247,1,Marketplace Central,1,21000,2100.0,8.333333333333332,259,Grocery
33248,1,Grill Emperor,1,945,94.5,12.5,175,F&B
33249,1,Grill Emperor,1,1860,186.0,6.25,254,F&B
33249,1,Marketplace Central,1,780,78.0,9.090909090909092,254,Grocery
33250,1,Zest Market,1,1454,145.4,9.090909090909092,254,Grocery
33251,1,Family Grocers,1,859,85.9,100.0,24,Grocery
33252,1,Zest Market,1,1640,164.0,7.142857142857142,121,Grocery
33252,1,Zest Market,2,1040,104.0,16.666666666666664,121,Grocery
33253,1,Marketplace Central,1,4994,499.4,50.0,31,Grocery
33254,1,Marketplace Central,1,2060,206.0,33.33333333333333,68,Grocery
33255,1,Cakeland,1,1800,180.0,9.090909090909092,34,F&B
33255,1,Cakeland,2,590,59.0,50.0,34,F&B
33256,1,Zest Market,1,1434,143.4,12.5,179,Grocery
33257,1,Marketplace Central,1,3000,300.0,50.0,47,Grocery
33258,1,Family Grocers,1,5452,545.2,9.090909090909092,255,Grocery
33259,1,Family Grocers,1,4650,465.0,33.33333333333333,53,Grocery
33260,1,Marketplace Central,1,2060,206.0,25.0,93,Grocery
33260,1,Peppers Diner,1,2880,288.0,6.25,93,F&B
33261,1,Threads Royale,1,2520,252.0,14.285714285714285,161,Fashion
33262,1,Aroma Beans,1,1200,120.0,7.6923076923076925,285,F&B
33263,1,Marketplace Central,1,2200,220.0,11.11111111111111,193,Grocery
33263,1,Zest Market,1,720,72.0,7.142857142857142,193,Grocery
33264,1,Marketplace Central,1,5560,556.0,100.0,15,Grocery
33265,1,Marketplace Central,1,2700,270.0,100.0,20,Grocery
33266,1,Threads Royale,1,1360,136.0,6.666666666666667,342,Fashion
33267,2,Herbal Wellness,1,2190,219.0,6.25,366,Health & Beauty
33268,1,Marketplace Central,1,3074,307.4,16.666666666666664,139,Grocery
33269,1,Marketplace Central,1,1175,117.5,9.090909090909092,253,Grocery
33270,1,Grill Emperor,1,3340,334.0,25.0,77,F&B
33271,1,Family Grocers,1,3490,349.0,20.0,101,Grocery
33272,1,Threads Royale,1,1040,104.0,8.333333333333332,264,Fashion
33273,1,Marketplace Central,1,1990,199.0,50.0,27,Grocery
33274,1,Threads Royale,1,1700,170.0,7.142857142857142,324,Fashion
33275,5,Herbal Wellness,1,480,48.0,6.25,37,Health & Beauty
33275,5,Herbal Wellness,2,2000,200.0,50.0,37,Health & Beauty
33276,1,Marketplace Central,1,1600,160.0,12.5,95,Grocery
33276,1,Marketplace Central,2,2180,218.0,14.285714285714285,95,Grocery
33276,1,Marketplace Central,3,620,62.0,20.0,95,Grocery
33277,1,Grill Emperor,1,1360,136.0,6.25,352,F&B
33278,1,Threads Royale,1,3280,328.0,9.090909090909092,236,Fashion
33279,1,Nuts & Seeds Co.,1,1400,140.0,5.88235294117647,395,F&B
33280,1,Marketplace Central,1,780,78.0,7.6923076923076925,296,Grocery
33281,1,Marketplace Central,1,400,40.0,9.090909090909092,6,Grocery
33281,1,Marketplace Central,2,240,24.0,14.285714285714285,6,Grocery
33281,1,Marketplace Central,3,100,10.0,50.0,6,Grocery
33281,1,Marketplace Central,4,220,22.0,50.0,6,Grocery
33281,1,Marketplace Central,5,80,8.0,100.0,6,Grocery
33282,4,Cakeland,1,2180,218.0,100.0,15,F&B
33283,5,Herbal Wellness,1,3060,306.0,5.263157894736842,11,Health & Beauty
33283,5,Threads Royale,1,5280,528.0,100.0,11,Fashion
33284,1,Family Grocers,1,2920,292.0,7.6923076923076925,298,Grocery
33285,1,Marketplace Central,1,2840,284.0,25.0,81,Grocery
33286,1,Family Grocers,1,3250,325.0,20.0,108,Grocery
33287,1,Marketplace Central,1,7240,724.0,100.0,13,Grocery
33288,1,Marketplace Central,1,960,96.0,8.333333333333332,269,Grocery
33289,1,Marketplace Central,1,640,64.0,10.0,231,Grocery
33290,1,Zest Market,1,3120,312.0,11.11111111111111,194,Grocery
33291,1,Family Grocers,1,1645,164.5,7.6923076923076925,285,Grocery
33292,2,Marketplace Central,1,2240,224.0,50.0,41,Grocery
33292,2,Herbal Wellness,1,2520,252.0,6.666666666666667,41,Health & Beauty
33293,1,Quick Stop,1,3600,360.0,25.0,85,Grocery
33294,1,Marketplace Central,1,520,52.0,25.0,88,Grocery
33295,1,City Squad Fashions,1,1200,120.0,16.666666666666664,126,Fashion
33296,1,Marketplace Central,1,2920,292.0,9.090909090909092,251,Grocery
33297,1,Grill Emperor,1,1220,122.0,6.25,365,F&B
33298,1,Grill Emperor,1,800,80.0,6.25,357,F&B
33299,1,Family Grocers,1,968,96.8,50.0,42,Grocery
33300,1,Family Grocers,1,5560,556.0,16.666666666666664,126,Grocery
33301,1,Marketplace Central,1,1175,117.5,9.090909090909092,34,Grocery
33301,1,Marketplace Central,2,710,71.0,50.0,34,Grocery
33302,1,Marketplace Central,1,8740,874.0,20.0,100,Grocery
33303,5,Herbal Wellness,1,1220,122.0,5.263157894736842,213,Health & Beauty
33303,5,Herbal Wellness,2,920,92.0,10.0,213,Health & Beauty
33304,1,Marketplace Central,1,1270,127.0,7.142857142857142,305,Grocery
33304,1,Marketplace Central,2,1350,135.0,7.142857142857142,305,Grocery
33305,1,Family Grocers,1,883,88.3,8.333333333333332,278,Grocery
33306,1,Family Grocers,1,660,66.0,9.090909090909092,248,Grocery
33307,5,TechWave,1,1290,129.0,100.0,20,Electronics
33307,5,TechWave,2,290,29.0,100.0,20,Electronics
33308,1,Marketplace Central,1,3760,376.0,50.0,34,Grocery
33309,1,Marketplace Central,1,1740,174.0,16.666666666666664,139,Grocery
33310,1,Aroma Beans,1,1040,104.0,6.666666666666667,338,F&B
33311,1,Family Grocers,1,1036,103.6,7.142857142857142,317,Grocery
33312,4,Cakeland,1,810,81.0,100.0,20,F&B
33312,4,Aroma Beans,1,2180,218.0,9.090909090909092,20,F&B
33313,1,Marketplace Central,1,1660,166.0,100.0,20,Grocery
33314,1,Marketplace Central,1,1150,115.0,9.090909090909092,256,Grocery
33315,1,Marketplace Central,1,3550,355.0,8.333333333333332,257,Grocery
33316,1,Marketplace Central,1,2820,282.0,7.6923076923076925,16,Grocery
33316,1,Marketplace Central,2,1620,162.0,100.0,16,Grocery
33317,1,Threads Royale,1,2580,258.0,16.666666666666664,136,Fashion
33318,1,Quick Stop,1,1780,178.0,12.5,169,Grocery
33319,1,Family Grocers,1,1754,175.4,8.333333333333332,28,Grocery
33319,1,Family Grocers,2,865,86.5,50.0,28,Grocery
33320,2,Herbal Wellness,1,1220,122.0,5.263157894736842,425,Health & Beauty
33321,1,Grill Emperor,1,853,85.3,10.0,227,F&B
33322,1,Marketplace Central,1,1310,131.0,50.0,41,Grocery
33323,2,Marketplace Central,1,1880,188.0,100.0,15,Grocery
33323,2,Herbal Wellness,1,2440,244.0,5.88235294117647,15,Health & Beauty
33324,2,Herbal Wellness,1,1490,149.0,16.666666666666664,136,Health & Beauty
33325,1,Grill Emperor,1,2122,212.2,5.263157894736842,438,F&B
33326,1,Marketplace Central,1,160,16.0,100.0,20,Grocery
33326,1,Marketplace Central,2,1450,145.0,100.0,20,Grocery
33327,1,Marketplace Central,1,1640,164.0,8.333333333333332,20,Grocery
33327,1,Marketplace Central,2,1090,109.0,100.0,20,Grocery
33328,1,Threads Royale,1,2000,200.0,12.5,164,Fashion
33329,1,Cakeland,1,2800,280.0,50.0,35,F&B
33330,1,Marketplace Central,1,2580,258.0,8.333333333333332,272,Grocery
33331,1,Smokehouse Grill,1,2371,237.1,5.555555555555555,399,F&B
33332,1,Marketplace Central,1,3200,320.0,9.090909090909092,237,Grocery
33333,1,Marketplace Central,1,820,82.0,14.285714285714285,146,Grocery
33334,1,Zest Market,1,1140,114.0,8.333333333333332,259,Grocery
33335,1,Marketplace Central,1,1720,172.0,8.333333333333332,269,Grocery
33336,1,Marketplace Central,1,2440,244.0,6.666666666666667,19,Grocery
33336,1,Marketplace Central,2,2140,214.0,100.0,19,Grocery
33337,1,Grill Emperor,1,700,70.0,5.88235294117647,378,F&B
33338,1,Family Grocers,1,2800,280.0,7.142857142857142,90,Grocery
33338,1,Family Grocers,2,1516,151.6,25.0,90,Grocery
33339,1,Marketplace Central,1,4189,418.9,50.0,27,Grocery
33340,1,Marketplace Central,1,3540,354.0,20.0,95,Grocery
33341,1,Marketplace Central,1,2548,254.8,8.333333333333332,27,Grocery
33341,1,Marketplace Central,2,1638,163.8,50.0,27,Grocery
33342,1,Zest Market,1,1074,107.4,5.88235294117647,380,Grocery
33343,1,Family Grocers,1,559,55.9,16.666666666666664,118,Grocery
33344,1,Marketplace Central,1,2071,207.1,11.11111111111111,210,Grocery
33345,1,Marketplace Central,1,1385,138.5,10.0,224,Grocery
33346,1,Marketplace Central,1,2090,209.0,9.090909090909092,251,Grocery
33347,1,Marketplace Central,1,2690,269.0,100.0,6,Grocery
33348,1,Zest Market,1,4731,473.1,25.0,80,Grocery
33349,1,Family Grocers,1,1132,113.2,14.285714285714285,152,Grocery
33350,1,Smokehouse Grill,1,1520,152.0,20.0,109,F&B
33351,1,Family Grocers,1,1340,134.0,7.142857142857142,314,Grocery
33352,1,Grill Emperor,1,1840,184.0,7.142857142857142,312,F&B
33353,1,Zest Market,1,1460,146.0,11.11111111111111,206,Grocery
33354,1,Zest Market,1,2291,229.1,5.88235294117647,376,Grocery
33355,1,Family Grocers,1,414,41.4,8.333333333333332,274,Grocery
33356,2,Herbal Wellness,1,980,98.0,7.6923076923076925,283,Health & Beauty
33357,1,Marketplace Central,1,1840,184.0,8.333333333333332,274,Grocery
33358,1,Marketplace Central,1,1030,103.0,8.333333333333332,260,Grocery
33359,1,Grill Emperor,1,1781,178.1,5.555555555555555,60,F&B
33359,1,Grill Emperor,2,1800,180.0,8.333333333333332,60,F&B
33359,1,Marketplace Central,1,740,74.0,10.0,60,Grocery
33359,1,Marketplace Central,2,2000,200.0,33.33333333333333,60,Grocery
33360,1,Marketplace Central,1,860,86.0,7.142857142857142,318,Grocery
33361,1,Marketplace Central,1,1400,140.0,100.0,6,Grocery
33362,1,Family Grocers,1,967,96.7,9.090909090909092,246,Grocery
33363,1,Marketplace Central,1,2720,272.0,10.0,223,Grocery
33364,1,Marketplace Central,1,3350,335.0,7.142857142857142,304,Grocery
33365,2,Marketplace Central,1,2180,218.0,16.666666666666664,20,Grocery
33365,2,Marketplace Central,2,650,65.0,100.0,20,Grocery
33365,2,Herbal Wellness,1,1700,170.0,6.25,20,Health & Beauty
33366,1,Marketplace Central,1,3940,394.0,50.0,35,Grocery
33367,1,Marketplace Central,1,6770,677.0,50.0,34,Grocery
33368,1,Marketplace Central,1,1490,149.0,12.5,180,Grocery
33369,1,Family Grocers,1,2309,230.9,8.333333333333332,260,Grocery
33370,1,Marketplace Central,1,350,35.0,8.333333333333332,259,Grocery
33370,1,Threads Royale,1,2180,218.0,7.142857142857142,259,Fashion
33371,1,Cakeland,1,1216,121.6,9.090909090909092,247,F&B
33372,1,Family Grocers,1,1185,118.5,9.090909090909092,250,Grocery
33373,1,Family Grocers,1,1800,180.0,20.0,95,Grocery
33374,1,Marketplace Central,1,1290,129.0,8.333333333333332,270,Grocery
33375,1,Family Grocers,1,3100,310.0,7.6923076923076925,292,Grocery
33376,1,Zest Market,1,700,70.0,5.0,290,Grocery
33376,1,Zest Market,2,698,69.8,7.6923076923076925,290,Grocery
33377,1,Marketplace Central,1,1520,152.0,7.142857142857142,305,Grocery
33378,1,Zest Market,1,1115,111.5,6.666666666666667,78,Grocery
33378,1,Zest Market,2,780,78.0,25.0,78,Grocery
33379,1,Marketplace Central,1,980,98.0,100.0,10,Grocery
33380,1,Marketplace Central,1,3480,348.0,7.142857142857142,305,Grocery
33381,1,Grill Emperor,1,1124,112.4,6.666666666666667,331,F&B
33382,1,Cakeland,1,950,95.0,8.333333333333332,269,F&B
33383,1,Family Grocers,1,1100,110.0,12.5,167,Grocery
33384,1,Zest Market,1,1080,108.0,11.11111111111111,205,Grocery
33385,1,Marketplace Central,1,675,67.5,50.0,27,Grocery
33386,1,Family Grocers,1,1653,165.3,20.0,111,Grocery
33387,1,Marketplace Central,1,3535,353.5,10.0,38,Grocery
33387,1,Marketplace Central,2,1085,108.5,50.0,38,Grocery
33388,1,Grill Emperor,1,900,90.0,5.263157894736842,428,F&B
33389,1,Zest Market,1,720,72.0,14.285714285714285,143,Grocery
33390,1,Family Grocers,1,1012,101.2,9.090909090909092,247,Grocery
33391,3,Threads Royale,1,1880,188.0,6.666666666666667,20,Fashion
33391,3,Threads Royale,2,1220,122.0,100.0,20,Fashion
33392,1,Family Grocers,1,1816,181.6,14.285714285714285,146,Grocery
33393,1,Aroma Beans,1,2020,202.0,9.090909090909092,237,F&B
33394,1,Marketplace Central,1,1980,198.0,8.333333333333332,269,Grocery
33395,1,Family Grocers,1,949,94.9,9.090909090909092,237,Grocery
33396,1,Marketplace Central,1,3877,387.7,50.0,36,Grocery
33397,1,Family Grocers,1,767,76.7,7.6923076923076925,120,Grocery
33397,1,Family Grocers,2,238,23.8,8.333333333333332,120,Grocery
33397,1,Marketplace Central,1,460,46.0,16.666666666666664,120,Grocery
33398,1,Zest Market,1,2100,210.0,14.285714285714285,22,Grocery
33398,1,Zest Market,2,1140,114.0,100.0,22,Grocery
33399,1,Family Grocers,1,5334,533.4,16.666666666666664,126,Grocery
33400,1,Marketplace Central,1,300,30.0,8.333333333333332,175,Grocery
33400,1,Marketplace Central,2,95,9.5,12.5,175,Grocery
33401,1,Nuts & Seeds Co.,1,2180,218.0,6.666666666666667,346,F&B
33402,1,Marketplace Central,1,2300,230.0,50.0,36,Grocery
33403,1,Marketplace Central,1,2830,283.0,9.090909090909092,252,Grocery
33404,1,Marketplace Central,1,1320,132.0,7.6923076923076925,26,Grocery
33404,1,Marketplace Central,2,800,80.0,50.0,26,Grocery
33405,1,Marketplace Central,1,2950,295.0,50.0,41,Grocery
33406,1,Family Grocers,1,2784,278.4,8.333333333333332,20,Grocery
33406,1,Marketplace Central,1,1440,144.0,100.0,20,Grocery
33407,1,Marketplace Central,1,420,42.0,16.666666666666664,135,Grocery
33408,1,Marketplace Central,1,700,70.0,20.0,113,Grocery
33409,1,Zest Market,1,1954,195.4,6.25,27,Grocery
33409,1,Zest Market,2,880,88.0,9.090909090909092,27,Grocery
33409,1,Zest Market,3,910,91.0,50.0,27,Grocery
33410,1,Family Grocers,1,1563,156.3,7.6923076923076925,293,Grocery
33411,1,Marketplace Central,1,1100,110.0,7.6923076923076925,301,Grocery
33412,1,Family Grocers,1,820,82.0,8.333333333333332,270,Grocery
33413,1,Cakeland,1,2240,224.0,9.090909090909092,239,F&B
33414,1,Zest Market,1,2169,216.9,14.285714285714285,158,Grocery
33415,1,Marketplace Central,1,1680,168.0,9.090909090909092,250,Grocery
33416,1,Family Grocers,1,1299,129.9,8.333333333333332,269,Grocery
33417,1,Family Grocers,1,1140,114.0,8.333333333333332,270,Grocery
33418,1,Grill Emperor,1,11231,1123.1,6.25,351,F&B
33418,1,Grill Emperor,2,9000,900.0,6.25,351,F&B
33419,1,Family Grocers,1,1594,159.4,11.11111111111111,204,Grocery
33419,1,Mamma Mia,1,1680,168.0,5.555555555555555,204,F&B
33420,1,Family Grocers,1,3296,329.6,25.0,82,Grocery
33421,1,Zest Market,1,3730,373.0,50.0,34,Grocery
33422,1,Nuts & Seeds Co.,1,2400,240.0,11.11111111111111,197,F&B
33423,1,Family Grocers,1,1726,172.6,9.090909090909092,238,Grocery
33424,1,Marketplace Central,1,2100,210.0,8.333333333333332,18,Grocery
33424,1,Marketplace Central,2,960,96.0,100.0,18,Grocery
33425,1,Family Grocers,1,974,97.4,8.333333333333332,272,Grocery
33426,1,Marketplace Central,1,6020,602.0,33.33333333333333,49,Grocery
33427,1,Marketplace Central,1,2080,208.0,7.142857142857142,310,Grocery
33428,1,Marketplace Central,1,4190,419.0,50.0,27,Grocery
33429,1,Threads Royale,1,1960,196.0,7.6923076923076925,298,Fashion
33430,1,Marketplace Central,1,1360,136.0,7.6923076923076925,57,Grocery
33430,1,Marketplace Central,2,600,60.0,33.33333333333333,57,Grocery
33431,1,Marketplace Central,1,1180,118.0,7.6923076923076925,282,Grocery
33432,1,Marketplace Central,1,1680,168.0,8.333333333333332,277,Grocery
33433,1,Marketplace Central,1,2550,255.0,50.0,34,Grocery
33434,1,Family Grocers,1,509,50.9,14.285714285714285,162,Grocery
33435,1,Zest Market,1,1380,138.0,5.88235294117647,373,Grocery
33436,5,Herbal Wellness,1,1120,112.0,100.0,7,Health & Beauty
33437,1,Marketplace Central,1,350,35.0,8.333333333333332,251,Grocery
33437,1,Marketplace Central,2,2770,277.0,9.090909090909092,251,Grocery
33438,1,Marketplace Central,1,4000,400.0,50.0,42,Grocery
33439,1,Grill Emperor,1,2700,270.0,16.666666666666664,38,F&B
33439,1,Grill Emperor,2,1070,107.0,16.666666666666664,38,F&B
33439,1,Grill Emperor,3,1580,158.0,50.0,38,F&B
33440,4,Cakeland,1,1600,160.0,100.0,23,F&B
33441,1,Marketplace Central,1,2050,205.0,100.0,6,Grocery
33441,1,Cakeland,1,1660,166.0,8.333333333333332,6,F&B
33442,1,Marketplace Central,1,1130,113.0,7.142857142857142,305,Grocery
33443,1,Marketplace Central,1,1520,152.0,14.285714285714285,163,Grocery
33444,1,Family Grocers,1,1260,126.0,9.090909090909092,244,Grocery
33445,1,Grill Emperor,1,2020,202.0,5.555555555555555,283,F&B
33445,1,Grill Emperor,2,1460,146.0,7.6923076923076925,283,F&B
33446,1,Marketplace Central,1,2773,277.3,50.0,26,Grocery
33447,1,Threads Royale,1,1440,144.0,50.0,41,Fashion
33448,1,Threads Royale,1,1780,178.0,6.666666666666667,336,Fashion
33449,4,Cakeland,1,4000,400.0,100.0,23,F&B
33450,1,Smokehouse Grill,1,2220,222.0,5.263157894736842,150,F&B
33450,1,Smokehouse Grill,2,1780,178.0,14.285714285714285,150,F&B
33451,1,Marketplace Central,1,2280,228.0,10.0,213,Grocery
33452,1,Marketplace Central,1,1760,176.0,8.333333333333332,259,Grocery
33453,1,Family Grocers,1,950,95.0,9.090909090909092,250,Grocery
33454,4,Cakeland,1,1360,136.0,100.0,20,F&B
33454,4,Cakeland,2,310,31.0,100.0,20,F&B
33455,1,Marketplace Central,1,1780,178.0,9.090909090909092,232,Grocery
33455,1,Marketplace Central,2,1360,136.0,10.0,232,Grocery
33456,1,Family Grocers,1,2684,268.4,9.090909090909092,254,Grocery
33457,3,City Squad Fashions,1,2160,216.0,100.0,20,Fashion
33458,1,Cakeland,1,1880,188.0,9.090909090909092,245,F&B
33459,1,Cakeland,1,1500,150.0,9.090909090909092,237,F&B
33460,1,Family Grocers,1,2532,253.2,20.0,114,Grocery
33461,1,Marketplace Central,1,900,90.0,9.090909090909092,47,Grocery
33461,1,Marketplace Central,2,580,58.0,50.0,47,Grocery
33462,1,Grill Emperor,1,1400,140.0,5.88235294117647,215,F&B
33462,1,Grill Emperor,2,1102,110.2,10.0,215,F&B
33463,1,Marketplace Central,1,2630,263.0,8.333333333333332,271,Grocery
33464,1,Marketplace Central,1,1420,142.0,7.6923076923076925,51,Grocery
33464,1,Marketplace Central,2,374,37.4,16.666666666666664,51,Grocery
33464,1,Marketplace Central,3,360,36.0,33.33333333333333,51,Grocery
33465,1,Family Grocers,1,2780,278.0,20.0,98,Grocery
33466,1,Marketplace Central,1,860,86.0,100.0,13,Grocery
33466,1,Aroma Beans,1,820,82.0,7.6923076923076925,13,F&B
33467,1,Family Grocers,1,2240,224.0,9.090909090909092,38,Grocery
33467,1,Family Grocers,2,1760,176.0,50.0,38,Grocery
33468,1,Cakeland,1,1410,141.0,50.0,34,F&B
33469,1,Cakeland,1,1200,120.0,9.090909090909092,249,F&B
33470,1,Threads Royale,1,2440,244.0,16.666666666666664,134,Fashion
33471,1,Marketplace Central,1,1420,142.0,33.33333333333333,26,Grocery
33471,1,Marketplace Central,2,3600,360.0,33.33333333333333,26,Grocery
33471,1,Marketplace Central,3,180,18.0,50.0,26,Grocery
33472,1,Grill Emperor,1,2120,212.0,7.6923076923076925,287,F&B
33473,1,Marketplace Central,1,5880,588.0,50.0,38,Grocery
33474,1,Marketplace Central,1,685,68.5,100.0,20,Grocery
33475,1,Marketplace Central,1,2760,276.0,8.333333333333332,159,Grocery
33475,1,Marketplace Central,2,720,72.0,14.285714285714285,159,Grocery
33476,1,Smokehouse Grill,1,4200,420.0,6.25,365,F&B
